task,target,unit,feature_source,feature_set,feature_set_display,tabpfn_weight,extra_trees_weight,folds_completed,mean_mae,std_mae,sem_mae,mean_r2,test_size_sum,diagnostic_note,rank_by_mae_within_branch
matbench_phonons,last phdos peak,cm^-1,structure,magpie_complexity,Magpie + complexity,0.95,0.050000000000000044,5,35.75957085181413,1.521319370197917,0.680354705449942,0.9697041079929732,1265,diagnostic_test_fold_scan_not_for_final_model_selection,2
matbench_phonons,last phdos peak,cm^-1,structure,magpie_complexity,Magpie + complexity,0.9,0.09999999999999998,5,36.19682358707522,1.7139902770159972,0.7665197544362929,0.9693239673717893,1265,diagnostic_test_fold_scan_not_for_final_model_selection,3
matbench_phonons,last phdos peak,cm^-1,structure,magpie_complexity,Magpie + complexity,0.85,0.15000000000000002,5,36.700674164144225,1.9392242493224563,0.8672474490202026,0.9688233200078995,1265,diagnostic_test_fold_scan_not_for_final_model_selection,4
matbench_phonons,last phdos peak,cm^-1,structure,magpie_complexity,Magpie + complexity,0.8,0.19999999999999996,5,37.22878292711023,2.1649377062367603,0.9681895756395732,0.9682021659013044,1265,diagnostic_test_fold_scan_not_for_final_model_selection,5
matbench_phonons,last phdos peak,cm^-1,structure,magpie_complexity,Magpie + complexity,0.75,0.25,5,37.799960614486324,2.379162075193976,1.0639936259246392,0.9674605050520035,1265,diagnostic_test_fold_scan_not_for_final_model_selection,6
matbench_phonons,last phdos peak,cm^-1,structure,magpie_complexity,Magpie + complexity,0.7,0.30000000000000004,5,38.426212991263064,2.6540839377042733,1.1869424205394143,0.9665983374599975,1265,diagnostic_test_fold_scan_not_for_final_model_selection,7
matbench_phonons,last phdos peak,cm^-1,structure,magpie_complexity,Magpie + complexity,0.65,0.35,5,39.11066503575738,2.94827617772639,1.3185091899678918,0.9656156631252856,1265,diagnostic_test_fold_scan_not_for_final_model_selection,8
matbench_phonons,last phdos peak,cm^-1,structure,magpie_complexity,Magpie + complexity,0.6,0.4,5,39.83079040528062,3.254039917179827,1.4552508912623756,0.9645124820478681,1265,diagnostic_test_fold_scan_not_for_final_model_selection,9
matbench_phonons,last phdos peak,cm^-1,structure,magpie_complexity,Magpie + complexity,0.55,0.44999999999999996,5,40.57483764416497,3.560363967277462,1.5922431710946483,0.9632887942277453,1265,diagnostic_test_fold_scan_not_for_final_model_selection,10
matbench_phonons,last phdos peak,cm^-1,structure,magpie_complexity,Magpie + complexity,0.5,0.5,5,41.347589591234865,3.8614194959019597,1.7268792964959503,0.9619445996649167,1265,diagnostic_test_fold_scan_not_for_final_model_selection,11
matbench_phonons,last phdos peak,cm^-1,structure,magpie_complexity,Magpie + complexity,0.45,0.55,5,42.16662545327848,4.150559765645584,1.8561867561318242,0.960479898359383,1265,diagnostic_test_fold_scan_not_for_final_model_selection,12
matbench_phonons,last phdos peak,cm^-1,structure,magpie_complexity,Magpie + complexity,0.4,0.6,5,43.02854016465237,4.432960909394762,1.9824803870011947,0.9588946903111433,1265,diagnostic_test_fold_scan_not_for_final_model_selection,13
matbench_phonons,last phdos peak,cm^-1,structure,magpie_complexity,Magpie + complexity,0.35,0.65,5,43.90648743769525,4.7120412070764885,2.107288890360638,0.9571889755201981,1265,diagnostic_test_fold_scan_not_for_final_model_selection,14
matbench_phonons,last phdos peak,cm^-1,structure,magpie_complexity,Magpie + complexity,0.3,0.7,5,44.81715687649263,4.971491837903822,2.223318739827662,0.9553627539865474,1265,diagnostic_test_fold_scan_not_for_final_model_selection,15
matbench_phonons,last phdos peak,cm^-1,structure,magpie_complexity,Magpie + complexity,0.25,0.75,5,45.767339166127336,5.211143605384261,2.330494268430509,0.9534160257101914,1265,diagnostic_test_fold_scan_not_for_final_model_selection,16
matbench_phonons,last phdos peak,cm^-1,structure,magpie_complexity,Magpie + complexity,0.2,0.8,5,46.74222478860831,5.4533783561591,2.4388249422795614,0.9513487906911295,1265,diagnostic_test_fold_scan_not_for_final_model_selection,17
matbench_phonons,last phdos peak,cm^-1,structure,magpie_complexity,Magpie + complexity,0.15,0.85,5,47.73239043733847,5.695519612498613,2.5471138041460315,0.9491610489293624,1265,diagnostic_test_fold_scan_not_for_final_model_selection,18
matbench_phonons,last phdos peak,cm^-1,structure,magpie_complexity,Magpie + complexity,0.1,0.9,5,48.743254956967924,5.928071342380709,2.651114099406339,0.9468528004248894,1265,diagnostic_test_fold_scan_not_for_final_model_selection,19
matbench_phonons,last phdos peak,cm^-1,structure,magpie_complexity,Magpie + complexity,0.05,0.95,5,49.800162267261825,6.165992865311394,2.7575158391229966,0.9444240451777113,1265,diagnostic_test_fold_scan_not_for_final_model_selection,20
matbench_phonons,last phdos peak,cm^-1,structure,magpie_complexity,Magpie + complexity,0.0,1.0,5,50.881352115204656,6.406343192416877,2.8650037730874303,0.9418747831878272,1265,diagnostic_test_fold_scan_not_for_final_model_selection,21
matbench_phonons,last phdos peak,cm^-1,structure,magpie_density,Magpie + density,1.0,0.0,5,32.263464101340034,2.064425959389854,0.9232393559421868,0.976839923599873,1265,diagnostic_test_fold_scan_not_for_final_model_selection,1
matbench_phonons,last phdos peak,cm^-1,structure,magpie_density,Magpie + density,0.95,0.050000000000000044,5,32.47020209893814,2.073895871043669,0.9274744291819563,0.9763624955151787,1265,diagnostic_test_fold_scan_not_for_final_model_selection,2
matbench_phonons,last phdos peak,cm^-1,structure,magpie_density,Magpie + density,0.9,0.09999999999999998,5,32.86458849966719,2.029771827140828,0.9077415568601688,0.9757591925572762,1265,diagnostic_test_fold_scan_not_for_final_model_selection,3
matbench_phonons,last phdos peak,cm^-1,structure,magpie_density,Magpie + density,0.85,0.15000000000000002,5,33.403614792089435,2.114403541808116,0.9455900102698531,0.9750300147261649,1265,diagnostic_test_fold_scan_not_for_final_model_selection,4
matbench_phonons,last phdos peak,cm^-1,structure,magpie_density,Magpie + density,0.8,0.19999999999999996,5,34.035939928311315,2.195905013605995,0.9820385765111211,0.9741749620218456,1265,diagnostic_test_fold_scan_not_for_final_model_selection,5
matbench_phonons,last phdos peak,cm^-1,structure,magpie_density,Magpie + density,0.75,0.25,5,34.73042990558223,2.3188682857564897,1.0370294235639836,0.9731940344443176,1265,diagnostic_test_fold_scan_not_for_final_model_selection,6
matbench_phonons,last phdos peak,cm^-1,structure,magpie_density,Magpie + density,0.7,0.30000000000000004,5,35.49331324550093,2.495628063682016,1.1160787993898325,0.9720872319935813,1265,diagnostic_test_fold_scan_not_for_final_model_selection,7
matbench_phonons,last phdos peak,cm^-1,structure,magpie_density,Magpie + density,0.65,0.35,5,36.294512553569675,2.687975410106799,1.2020991477693355,0.9708545546696368,1265,diagnostic_test_fold_scan_not_for_final_model_selection,8
matbench_phonons,last phdos peak,cm^-1,structure,magpie_density,Magpie + density,0.6,0.4,5,37.161218866840144,2.9264237933847275,1.30873650659621,0.9694960024724836,1265,diagnostic_test_fold_scan_not_for_final_model_selection,9
matbench_phonons,last phdos peak,cm^-1,structure,magpie_density,Magpie + density,0.55,0.44999999999999996,5,38.05811471084293,3.2023348541518084,1.4321276841200636,0.9680115754021219,1265,diagnostic_test_fold_scan_not_for_final_model_selection,10
matbench_phonons,last phdos peak,cm^-1,structure,magpie_density,Magpie + density,0.5,0.5,5,38.99602181021769,3.4984153451571234,1.5645389050599434,0.9664012734585521,1265,diagnostic_test_fold_scan_not_for_final_model_selection,11
matbench_phonons,last phdos peak,cm^-1,structure,magpie_density,Magpie + density,0.45,0.55,5,39.983822247823795,3.79026734731545,1.69505908829903,0.9646650966417738,1265,diagnostic_test_fold_scan_not_for_final_model_selection,12
matbench_phonons,last phdos peak,cm^-1,structure,magpie_density,Magpie + density,0.4,0.6,5,41.02467984360659,4.097981673535051,1.8326731185145448,0.962803044951787,1265,diagnostic_test_fold_scan_not_for_final_model_selection,13
matbench_phonons,last phdos peak,cm^-1,structure,magpie_density,Magpie + density,0.35,0.65,5,42.103204582185505,4.404074572368271,1.969562024358754,0.9608151183885919,1265,diagnostic_test_fold_scan_not_for_final_model_selection,14
matbench_phonons,last phdos peak,cm^-1,structure,magpie_density,Magpie + density,0.3,0.7,5,43.222929079495486,4.676185569029248,2.0912537615505866,0.9587013169521885,1265,diagnostic_test_fold_scan_not_for_final_model_selection,15
matbench_phonons,last phdos peak,cm^-1,structure,magpie_density,Magpie + density,0.25,0.75,5,44.37547322193707,4.946739890634715,2.2122493324938195,0.9564616406425765,1265,diagnostic_test_fold_scan_not_for_final_model_selection,16
matbench_phonons,last phdos peak,cm^-1,structure,magpie_density,Magpie + density,0.2,0.8,5,45.54792460069081,5.221754581326511,2.3352396411334064,0.9540960894597562,1265,diagnostic_test_fold_scan_not_for_final_model_selection,17
matbench_phonons,last phdos peak,cm^-1,structure,magpie_density,Magpie + density,0.15,0.85,5,46.74685273060691,5.495328187862729,2.4575854773463592,0.9516046634037274,1265,diagnostic_test_fold_scan_not_for_final_model_selection,18
matbench_phonons,last phdos peak,cm^-1,structure,magpie_density,Magpie + density,0.1,0.9,5,47.97725940570888,5.775894266583768,2.5830584421865193,0.9489873624744904,1265,diagnostic_test_fold_scan_not_for_final_model_selection,19
matbench_phonons,last phdos peak,cm^-1,structure,magpie_density,Magpie + density,0.05,0.95,5,49.230877948175774,6.065547367136991,2.712595246732637,0.9462441866720448,1265,diagnostic_test_fold_scan_not_for_final_model_selection,20
matbench_phonons,last phdos peak,cm^-1,structure,magpie_density,Magpie + density,0.0,1.0,5,50.50765327012432,6.364940433799508,2.84648789654254,0.9433751359963909,1265,diagnostic_test_fold_scan_not_for_final_model_selection,21
matbench_phonons,last phdos peak,cm^-1,structure,magpie_density_packing,Magpie + density + packing,1.0,0.0,5,31.1280827344103,2.823073740973657,1.262516958062346,0.9771322932997656,1265,diagnostic_test_fold_scan_not_for_final_model_selection,1
matbench_phonons,last phdos peak,cm^-1,structure,magpie_density_packing,Magpie + density + packing,0.95,0.050000000000000044,5,31.17608085578842,2.7842170654106195,1.2451397244746247,0.977093654634879,1265,diagnostic_test_fold_scan_not_for_final_model_selection,2
matbench_phonons,last phdos peak,cm^-1,structure,magpie_density_packing,Magpie + density + packing,0.9,0.09999999999999998,5,31.29581172038499,2.7329322149307886,1.2222044420968619,0.9769664607310388,1265,diagnostic_test_fold_scan_not_for_final_model_selection,3
matbench_phonons,last phdos peak,cm^-1,structure,magpie_density_packing,Magpie + density + packing,0.85,0.15000000000000002,5,31.495051044729657,2.663925033604771,1.1913434924207358,0.976750711588245,1265,diagnostic_test_fold_scan_not_for_final_model_selection,4
matbench_phonons,last phdos peak,cm^-1,structure,magpie_density_packing,Magpie + density + packing,0.8,0.19999999999999996,5,31.898943606639506,2.630238057267777,1.1762782186115468,0.9764464072064978,1265,diagnostic_test_fold_scan_not_for_final_model_selection,5
matbench_phonons,last phdos peak,cm^-1,structure,magpie_density_packing,Magpie + density + packing,0.75,0.25,5,32.39317948162157,2.6414681721226607,1.1813004786536767,0.9760535475857969,1265,diagnostic_test_fold_scan_not_for_final_model_selection,6
matbench_phonons,last phdos peak,cm^-1,structure,magpie_density_packing,Magpie + density + packing,0.7,0.30000000000000004,5,32.912201746166744,2.6622374513423024,1.1905887826894352,0.9755721327261424,1265,diagnostic_test_fold_scan_not_for_final_model_selection,7
matbench_phonons,last phdos peak,cm^-1,structure,magpie_density_packing,Magpie + density + packing,0.65,0.35,5,33.46028120022903,2.6939151808353166,1.2047554939932812,0.9750021626275343,1265,diagnostic_test_fold_scan_not_for_final_model_selection,8
matbench_phonons,last phdos peak,cm^-1,structure,magpie_density_packing,Magpie + density + packing,0.6,0.4,5,34.07102547962614,2.7730679781981196,1.24015370109578,0.9743436372899726,1265,diagnostic_test_fold_scan_not_for_final_model_selection,9
matbench_phonons,last phdos peak,cm^-1,structure,magpie_density_packing,Magpie + density + packing,0.55,0.44999999999999996,5,34.72182528591172,2.8740950511743377,1.285334381644311,0.9735965567134572,1265,diagnostic_test_fold_scan_not_for_final_model_selection,10
matbench_phonons,last phdos peak,cm^-1,structure,magpie_density_packing,Magpie + density + packing,0.5,0.5,5,35.40796744298701,2.9964270455317035,1.3400429126855493,0.9727609208979884,1265,diagnostic_test_fold_scan_not_for_final_model_selection,11
matbench_phonons,last phdos peak,cm^-1,structure,magpie_density_packing,Magpie + density + packing,0.45,0.55,5,36.16308634959017,3.1630786226205085,1.414571763671172,0.971836729843566,1265,diagnostic_test_fold_scan_not_for_final_model_selection,12
matbench_phonons,last phdos peak,cm^-1,structure,magpie_density_packing,Magpie + density + packing,0.4,0.6,5,36.94672317975479,3.337294550799501,1.4924834953054618,0.9708239835501897,1265,diagnostic_test_fold_scan_not_for_final_model_selection,13
matbench_phonons,last phdos peak,cm^-1,structure,magpie_density_packing,Magpie + density + packing,0.35,0.65,5,37.74634763813546,3.5283440386113982,1.5779234236682458,0.9697226820178599,1265,diagnostic_test_fold_scan_not_for_final_model_selection,14
matbench_phonons,last phdos peak,cm^-1,structure,magpie_density_packing,Magpie + density + packing,0.3,0.7,5,38.580717020231184,3.737088421352504,1.671276749614315,0.9685328252465769,1265,diagnostic_test_fold_scan_not_for_final_model_selection,15
matbench_phonons,last phdos peak,cm^-1,structure,magpie_density_packing,Magpie + density + packing,0.25,0.75,5,39.44868971716468,3.9499633460991825,1.76647731010206,0.9672544132363399,1265,diagnostic_test_fold_scan_not_for_final_model_selection,16
matbench_phonons,last phdos peak,cm^-1,structure,magpie_density_packing,Magpie + density + packing,0.2,0.8,5,40.34645937381511,4.159570018804171,1.860216263843241,0.9658874459871495,1265,diagnostic_test_fold_scan_not_for_final_model_selection,17
matbench_phonons,last phdos peak,cm^-1,structure,magpie_density_packing,Magpie + density + packing,0.15,0.85,5,41.265880565905476,4.370308799541264,1.9544615116879536,0.9644319234990053,1265,diagnostic_test_fold_scan_not_for_final_model_selection,18
matbench_phonons,last phdos peak,cm^-1,structure,magpie_density_packing,Magpie + density + packing,0.1,0.9,5,42.20667667219705,4.574969540657117,2.04598857758006,0.9628878457719077,1265,diagnostic_test_fold_scan_not_for_final_model_selection,19
matbench_phonons,last phdos peak,cm^-1,structure,magpie_density_packing,Magpie + density + packing,0.05,0.95,5,43.18994383736221,4.7719819050118755,2.1340951854010997,0.9612552128058564,1265,diagnostic_test_fold_scan_not_for_final_model_selection,20
matbench_phonons,last phdos peak,cm^-1,structure,magpie_density_packing,Magpie + density + packing,0.0,1.0,5,44.22702742886832,4.962786917792898,2.219425781206316,0.9595340246008515,1265,diagnostic_test_fold_scan_not_for_final_model_selection,21
matbench_phonons,last phdos peak,cm^-1,structure,magpie_density_packing_complexity,Magpie + density + packing + complexity,1.0,0.0,5,30.985622137435264,2.5720540065698265,1.1502575200981644,0.9775339015818416,1265,diagnostic_test_fold_scan_not_for_final_model_selection,1
matbench_phonons,last phdos peak,cm^-1,structure,magpie_density_packing_complexity,Magpie + density + packing + complexity,0.95,0.050000000000000044,5,31.008398439367937,2.54672428562833,1.1389297245229073,0.9775128251943764,1265,diagnostic_test_fold_scan_not_for_final_model_selection,2
matbench_phonons,last phdos peak,cm^-1,structure,magpie_density_packing_complexity,Magpie + density + packing + complexity,0.9,0.09999999999999998,5,31.121060174288175,2.5321484163081776,1.1324111975967044,0.9773954944378346,1265,diagnostic_test_fold_scan_not_for_final_model_selection,3
matbench_phonons,last phdos peak,cm^-1,structure,magpie_density_packing_complexity,Magpie + density + packing + complexity,0.85,0.15000000000000002,5,31.340515791082815,2.5203998923589723,1.1271570979595629,0.9771819093122159,1265,diagnostic_test_fold_scan_not_for_final_model_selection,4
matbench_phonons,last phdos peak,cm^-1,structure,magpie_density_packing_complexity,Magpie + density + packing + complexity,0.8,0.19999999999999996,5,31.65303210055107,2.5034912264491664,1.119595312682931,0.9768720698175206,1265,diagnostic_test_fold_scan_not_for_final_model_selection,5
matbench_phonons,last phdos peak,cm^-1,structure,magpie_density_packing_complexity,Magpie + density + packing + complexity,0.75,0.25,5,32.074750842508514,2.606890891121057,1.1658370484943372,0.9764659759537487,1265,diagnostic_test_fold_scan_not_for_final_model_selection,6
matbench_phonons,last phdos peak,cm^-1,structure,magpie_density_packing_complexity,Magpie + density + packing + complexity,0.7,0.30000000000000004,5,32.60320705757971,2.7533194549501983,1.2313218930082626,0.9759636277209001,1265,diagnostic_test_fold_scan_not_for_final_model_selection,7
matbench_phonons,last phdos peak,cm^-1,structure,magpie_density_packing_complexity,Magpie + density + packing + complexity,0.65,0.35,5,33.20360832322792,2.9004984452360585,1.2971423384360554,0.9753650251189747,1265,diagnostic_test_fold_scan_not_for_final_model_selection,8
matbench_phonons,last phdos peak,cm^-1,structure,magpie_density_packing_complexity,Magpie + density + packing + complexity,0.6,0.4,5,33.85646013466234,3.060915051165557,1.3688828255516865,0.9746701681479728,1265,diagnostic_test_fold_scan_not_for_final_model_selection,9
matbench_phonons,last phdos peak,cm^-1,structure,magpie_density_packing_complexity,Magpie + density + packing + complexity,0.55,0.44999999999999996,5,34.54771934504039,3.2345963654709777,1.4465554705933719,0.973879056807894,1265,diagnostic_test_fold_scan_not_for_final_model_selection,10
matbench_phonons,last phdos peak,cm^-1,structure,magpie_density_packing_complexity,Magpie + density + packing + complexity,0.5,0.5,5,35.28537808845641,3.3894579199372017,1.5158116631709244,0.9729916910987384,1265,diagnostic_test_fold_scan_not_for_final_model_selection,11
matbench_phonons,last phdos peak,cm^-1,structure,magpie_density_packing_complexity,Magpie + density + packing + complexity,0.45,0.55,5,36.05062610864437,3.570994318083784,1.5969972085001694,0.9720080710205066,1265,diagnostic_test_fold_scan_not_for_final_model_selection,12
matbench_phonons,last phdos peak,cm^-1,structure,magpie_density_packing_complexity,Magpie + density + packing + complexity,0.4,0.6,5,36.8381069904372,3.764598344759047,1.6835795613728834,0.9709281965731977,1265,diagnostic_test_fold_scan_not_for_final_model_selection,13
matbench_phonons,last phdos peak,cm^-1,structure,magpie_density_packing_complexity,Magpie + density + packing + complexity,0.35,0.65,5,37.638918180227165,3.9645037367741285,1.7729799704957767,0.9697520677568123,1265,diagnostic_test_fold_scan_not_for_final_model_selection,14
matbench_phonons,last phdos peak,cm^-1,structure,magpie_density_packing_complexity,Magpie + density + packing + complexity,0.3,0.7,5,38.46751068821855,4.1525671734823595,1.8570844962081434,0.9684796845713504,1265,diagnostic_test_fold_scan_not_for_final_model_selection,15
matbench_phonons,last phdos peak,cm^-1,structure,magpie_density_packing_complexity,Magpie + density + packing + complexity,0.25,0.75,5,39.343289106562366,4.319337917941519,1.931666640461929,0.9671110470168115,1265,diagnostic_test_fold_scan_not_for_final_model_selection,16
matbench_phonons,last phdos peak,cm^-1,structure,magpie_density_packing_complexity,Magpie + density + packing + complexity,0.2,0.8,5,40.25710420907205,4.4766488770054105,2.0020182400764384,0.9656461550931958,1265,diagnostic_test_fold_scan_not_for_final_model_selection,17
matbench_phonons,last phdos peak,cm^-1,structure,magpie_density_packing_complexity,Magpie + density + packing + complexity,0.15,0.85,5,41.22648350714711,4.6082474812075285,2.0608709250244437,0.9640850088005039,1265,diagnostic_test_fold_scan_not_for_final_model_selection,18
matbench_phonons,last phdos peak,cm^-1,structure,magpie_density_packing_complexity,Magpie + density + packing + complexity,0.1,0.9,5,42.23710808983251,4.729208637124467,2.1149663984778884,0.9624276081387348,1265,diagnostic_test_fold_scan_not_for_final_model_selection,19
matbench_phonons,last phdos peak,cm^-1,structure,magpie_density_packing_complexity,Magpie + density + packing + complexity,0.05,0.95,5,43.282139747788456,4.849930651678891,2.1689549246627706,0.9606739531078892,1265,diagnostic_test_fold_scan_not_for_final_model_selection,20
matbench_phonons,last phdos peak,cm^-1,structure,magpie_density_packing_complexity,Magpie + density + packing + complexity,0.0,1.0,5,44.36229115386608,4.968661163989106,2.222052823968574,0.9588240437079671,1265,diagnostic_test_fold_scan_not_for_final_model_selection,21
matbench_phonons,last phdos peak,cm^-1,structure,magpie_density_packing_symmetry,Magpie + density + packing + symmetry,0.95,0.050000000000000044,5,31.048740967859686,3.1326714911171374,1.4009732810627096,0.9767835978747794,1265,diagnostic_test_fold_scan_not_for_final_model_selection,1
matbench_phonons,last phdos peak,cm^-1,structure,magpie_density_packing_symmetry,Magpie + density + packing + symmetry,1.0,0.0,5,31.10818609429998,3.1757716561506144,1.4202482608339724,0.9767455932198482,1265,diagnostic_test_fold_scan_not_for_final_model_selection,2
matbench_phonons,last phdos peak,cm^-1,structure,magpie_density_packing_symmetry,Magpie + density + packing + symmetry,0.9,0.09999999999999998,5,31.115948377750705,3.112351175728939,1.3918857597562602,0.9766974188575428,1265,diagnostic_test_fold_scan_not_for_final_model_selection,3
matbench_phonons,last phdos peak,cm^-1,structure,magpie_density_packing_symmetry,Magpie + density + packing + symmetry,0.85,0.15000000000000002,5,31.268804010966374,3.154047290814384,1.410532829302002,0.9764870561681386,1265,diagnostic_test_fold_scan_not_for_final_model_selection,4
matbench_phonons,last phdos peak,cm^-1,structure,magpie_density_packing_symmetry,Magpie + density + packing + symmetry,0.8,0.19999999999999996,5,31.647127330390322,3.250729584064928,1.4537704652877592,0.9761525098065669,1265,diagnostic_test_fold_scan_not_for_final_model_selection,5
matbench_phonons,last phdos peak,cm^-1,structure,magpie_density_packing_symmetry,Magpie + density + packing + symmetry,0.75,0.25,5,32.135095329395206,3.3052489881094727,1.478152283995035,0.9756937797728271,1265,diagnostic_test_fold_scan_not_for_final_model_selection,6
matbench_phonons,last phdos peak,cm^-1,structure,magpie_density_packing_symmetry,Magpie + density + packing + symmetry,0.7,0.30000000000000004,5,32.70313531271873,3.3496779270034835,1.4980215095020735,0.97511086606692,1265,diagnostic_test_fold_scan_not_for_final_model_selection,7
matbench_phonons,last phdos peak,cm^-1,structure,magpie_density_packing_symmetry,Magpie + density + packing + symmetry,0.65,0.35,5,33.34672284973595,3.3361568476178105,1.4919746989749663,0.9744037686888449,1265,diagnostic_test_fold_scan_not_for_final_model_selection,8
matbench_phonons,last phdos peak,cm^-1,structure,magpie_density_packing_symmetry,Magpie + density + packing + symmetry,0.6,0.4,5,34.04294133202933,3.3222866485717586,1.4857717573892812,0.9735724876386023,1265,diagnostic_test_fold_scan_not_for_final_model_selection,9
matbench_phonons,last phdos peak,cm^-1,structure,magpie_density_packing_symmetry,Magpie + density + packing + symmetry,0.55,0.44999999999999996,5,34.77028620728749,3.302361646240911,1.476861025456558,0.9726170229161919,1265,diagnostic_test_fold_scan_not_for_final_model_selection,10
matbench_phonons,last phdos peak,cm^-1,structure,magpie_density_packing_symmetry,Magpie + density + packing + symmetry,0.5,0.5,5,35.5353690972582,3.3181854542558558,1.4839376475334225,0.9715373745216137,1265,diagnostic_test_fold_scan_not_for_final_model_selection,11
matbench_phonons,last phdos peak,cm^-1,structure,magpie_density_packing_symmetry,Magpie + density + packing + symmetry,0.45,0.55,5,36.35833073350973,3.3651884013672073,1.5049580045101842,0.970333542454868,1265,diagnostic_test_fold_scan_not_for_final_model_selection,12
matbench_phonons,last phdos peak,cm^-1,structure,magpie_density_packing_symmetry,Magpie + density + packing + symmetry,0.4,0.6,5,37.248462908818325,3.420098325497959,1.5295144691093276,0.9690055267159545,1265,diagnostic_test_fold_scan_not_for_final_model_selection,13
matbench_phonons,last phdos peak,cm^-1,structure,magpie_density_packing_symmetry,Magpie + density + packing + symmetry,0.35,0.65,5,38.17117243755372,3.493998607605417,1.5625636799790652,0.9675533273048733,1265,diagnostic_test_fold_scan_not_for_final_model_selection,14
matbench_phonons,last phdos peak,cm^-1,structure,magpie_density_packing_symmetry,Magpie + density + packing + symmetry,0.3,0.7,5,39.120626205270526,3.5833336541952763,1.6025155273686724,0.9659769442216245,1265,diagnostic_test_fold_scan_not_for_final_model_selection,15
matbench_phonons,last phdos peak,cm^-1,structure,magpie_density_packing_symmetry,Magpie + density + packing + symmetry,0.25,0.75,5,40.092253480193314,3.67680924811269,1.644319083815973,0.9642763774662079,1265,diagnostic_test_fold_scan_not_for_final_model_selection,16
matbench_phonons,last phdos peak,cm^-1,structure,magpie_density_packing_symmetry,Magpie + density + packing + symmetry,0.2,0.8,5,41.093964868064056,3.7830271309616594,1.6918211651112538,0.9624516270386236,1265,diagnostic_test_fold_scan_not_for_final_model_selection,17
matbench_phonons,last phdos peak,cm^-1,structure,magpie_density_packing_symmetry,Magpie + density + packing + symmetry,0.15,0.85,5,42.11361431377408,3.899826995945681,1.7440556526846678,0.9605026929388716,1265,diagnostic_test_fold_scan_not_for_final_model_selection,18
matbench_phonons,last phdos peak,cm^-1,structure,magpie_density_packing_symmetry,Magpie + density + packing + symmetry,0.1,0.9,5,43.16369726906013,4.0217412589611925,1.7985773685905622,0.9584295751669518,1265,diagnostic_test_fold_scan_not_for_final_model_selection,19
matbench_phonons,last phdos peak,cm^-1,structure,magpie_density_packing_symmetry,Magpie + density + packing + symmetry,0.05,0.95,5,44.26933047656726,4.149321923501581,1.8556331762959433,0.9562322737228645,1265,diagnostic_test_fold_scan_not_for_final_model_selection,20
matbench_phonons,last phdos peak,cm^-1,structure,magpie_density_packing_symmetry,Magpie + density + packing + symmetry,0.0,1.0,5,45.39747726004952,4.279526543286405,1.9138624524606194,0.9539107886066095,1265,diagnostic_test_fold_scan_not_for_final_model_selection,21
matbench_phonons,last phdos peak,cm^-1,structure,magpie_packing,Magpie + packing,1.0,0.0,5,31.63813501805729,2.623254215734747,1.1731549497291585,0.9778766792202163,1265,diagnostic_test_fold_scan_not_for_final_model_selection,1
matbench_phonons,last phdos peak,cm^-1,structure,magpie_packing,Magpie + packing,0.95,0.050000000000000044,5,31.711825096891147,2.635095139413579,1.1784503717816095,0.9777271225235535,1265,diagnostic_test_fold_scan_not_for_final_model_selection,2
matbench_phonons,last phdos peak,cm^-1,structure,magpie_packing,Magpie + packing,0.9,0.09999999999999998,5,31.859668110958204,2.673306692892502,1.1955390980025575,0.977490877963642,1265,diagnostic_test_fold_scan_not_for_final_model_selection,3
matbench_phonons,last phdos peak,cm^-1,structure,magpie_packing,Magpie + packing,0.85,0.15000000000000002,5,32.09126194042457,2.669636917307604,1.1938979244685575,0.9771679455404811,1265,diagnostic_test_fold_scan_not_for_final_model_selection,4
matbench_phonons,last phdos peak,cm^-1,structure,magpie_packing,Magpie + packing,0.8,0.19999999999999996,5,32.46074905612511,2.7120327810141047,1.2128579311110679,0.9767583252540714,1265,diagnostic_test_fold_scan_not_for_final_model_selection,5
matbench_phonons,last phdos peak,cm^-1,structure,magpie_packing,Magpie + packing,0.75,0.25,5,32.92540318860279,2.8374524643572157,1.2689473186454066,0.9762620171044123,1265,diagnostic_test_fold_scan_not_for_final_model_selection,6
matbench_phonons,last phdos peak,cm^-1,structure,magpie_packing,Magpie + packing,0.7,0.30000000000000004,5,33.43823174414052,2.9731218650747677,1.3296205191396275,0.9756790210915044,1265,diagnostic_test_fold_scan_not_for_final_model_selection,7
matbench_phonons,last phdos peak,cm^-1,structure,magpie_packing,Magpie + packing,0.65,0.35,5,34.00459583447921,3.0843294068108076,1.3793540437261136,0.9750093372153475,1265,diagnostic_test_fold_scan_not_for_final_model_selection,8
matbench_phonons,last phdos peak,cm^-1,structure,magpie_packing,Magpie + packing,0.6,0.4,5,34.60623029681203,3.187132219879143,1.425328859385914,0.9742529654759414,1265,diagnostic_test_fold_scan_not_for_final_model_selection,9
matbench_phonons,last phdos peak,cm^-1,structure,magpie_packing,Magpie + packing,0.55,0.44999999999999996,5,35.25455688102002,3.29978060165002,1.47570674722492,0.9734099058732862,1265,diagnostic_test_fold_scan_not_for_final_model_selection,10
matbench_phonons,last phdos peak,cm^-1,structure,magpie_packing,Magpie + packing,0.5,0.5,5,35.95920928347862,3.4644280681035475,1.5493393326875606,0.972480158407382,1265,diagnostic_test_fold_scan_not_for_final_model_selection,11
