status,task,target,unit,matbench_input_type,feature_source,feature_set,feature_set_display,model,model_display,fold,train_size,test_size,n_features,mae,r2,fit_seconds,predict_seconds,random_seed,ensemble_tabpfn_weight,ensemble_extra_trees_weight,inner_val_fraction,inner_selected_tabpfn_weight,inner_selected_extra_trees_weight,inner_selected_val_mae
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_complexity,Magpie + complexity,tabpfn,TabPFN,3,509,127,134,33.35705920837674,0.348285882859653,0.23775935173034668,0.21668148040771484,42,,,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_complexity,Magpie + complexity,tabpfn,TabPFN,4,509,127,134,43.801767790837026,0.10043847307497522,0.23628735542297363,0.21640801429748535,42,,,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_density_packing_complexity,Magpie + density + packing + complexity,dummy_mean,Dummy mean,0,508,128,138,53.14474674327123,-0.09257359430219214,0.0032176971435546875,0.0006778240203857422,42,,,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_density_packing_complexity,Magpie + density + packing + complexity,dummy_mean,Dummy mean,1,509,127,138,72.81179141887425,-8.310623261609251e-05,0.0028290748596191406,0.0006246566772460938,42,,,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_density_packing_complexity,Magpie + density + packing + complexity,dummy_mean,Dummy mean,2,509,127,138,83.12200287791626,-0.027080775891583198,0.0026938915252685547,0.0006489753723144531,42,,,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_density_packing_complexity,Magpie + density + packing + complexity,dummy_mean,Dummy mean,3,509,127,138,61.317426388547496,-0.015973675928532494,0.0027294158935546875,0.0006291866302490234,42,,,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_density_packing_complexity,Magpie + density + packing + complexity,dummy_mean,Dummy mean,4,509,127,138,66.0294695504642,-0.0001963542111964589,0.002686023712158203,0.0006399154663085938,42,,,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_density_packing_complexity,Magpie + density + packing + complexity,ridge_cv,RidgeCV,0,508,128,138,48.012927465108106,0.07600075519429117,0.04387307167053223,0.001148223876953125,42,,,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_density_packing_complexity,Magpie + density + packing + complexity,ridge_cv,RidgeCV,1,509,127,138,51.19003885161072,0.44204991231921487,0.014560461044311523,0.0011277198791503906,42,,,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_density_packing_complexity,Magpie + density + packing + complexity,ridge_cv,RidgeCV,2,509,127,138,70.06929555008914,0.29770621472985415,0.013004541397094727,0.0010976791381835938,42,,,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_density_packing_complexity,Magpie + density + packing + complexity,ridge_cv,RidgeCV,3,509,127,138,47.83132329883962,0.22110765304579316,0.013012170791625977,0.0010983943939208984,42,,,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_density_packing_complexity,Magpie + density + packing + complexity,ridge_cv,RidgeCV,4,509,127,138,60.19509540632676,0.0644927316446483,0.012990713119506836,0.0011022090911865234,42,,,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_density_packing_complexity,Magpie + density + packing + complexity,random_forest,Random forest,0,508,128,138,36.40130246316447,0.22805083180548213,0.6366124153137207,0.04003572463989258,42,,,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_density_packing_complexity,Magpie + density + packing + complexity,random_forest,Random forest,1,509,127,138,38.18893974210536,0.5427554533422465,0.41217994689941406,0.04151201248168945,42,,,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_density_packing_complexity,Magpie + density + packing + complexity,random_forest,Random forest,2,509,127,138,55.41348371014905,0.40275791992156385,0.4004499912261963,0.03923320770263672,42,,,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_density_packing_complexity,Magpie + density + packing + complexity,random_forest,Random forest,3,509,127,138,37.59320572295517,0.23705726135480054,0.4074134826660156,0.038474321365356445,42,,,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_density_packing_complexity,Magpie + density + packing + complexity,random_forest,Random forest,4,509,127,138,43.14150261009602,0.09858986247313706,0.45730090141296387,0.039156198501586914,42,,,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_density_packing_complexity,Magpie + density + packing + complexity,extra_trees,Extra trees,0,508,128,138,31.437574331761915,0.42492340943353757,0.21583795547485352,0.05250358581542969,42,,,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_density_packing_complexity,Magpie + density + packing + complexity,extra_trees,Extra trees,1,509,127,138,44.31385632609437,0.2711277327042011,0.20965909957885742,0.03873395919799805,42,,,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_density_packing_complexity,Magpie + density + packing + complexity,extra_trees,Extra trees,2,509,127,138,54.96739124890563,0.3684690556568545,0.21378731727600098,0.028374433517456055,42,,,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_density_packing_complexity,Magpie + density + packing + complexity,extra_trees,Extra trees,3,509,127,138,36.50070990388197,-0.007974138721271729,0.22383880615234375,0.041603803634643555,42,,,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_density_packing_complexity,Magpie + density + packing + complexity,extra_trees,Extra trees,4,509,127,138,42.12222509919395,0.10329664112787018,0.2283482551574707,0.038460731506347656,42,,,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_density_packing_complexity,Magpie + density + packing + complexity,hist_gradient_boosting,HistGradientBoosting,0,508,128,138,35.98373218820463,0.27487746945633096,0.15090274810791016,0.0019791126251220703,42,,,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_density_packing_complexity,Magpie + density + packing + complexity,hist_gradient_boosting,HistGradientBoosting,1,509,127,138,43.2782069289346,0.44172846543793254,0.11318445205688477,0.0015997886657714844,42,,,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_density_packing_complexity,Magpie + density + packing + complexity,hist_gradient_boosting,HistGradientBoosting,2,509,127,138,59.1828541887052,0.35139818873849815,0.10057377815246582,0.0014963150024414062,42,,,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_density_packing_complexity,Magpie + density + packing + complexity,hist_gradient_boosting,HistGradientBoosting,3,509,127,138,40.6591429827058,0.3545774971476574,0.07774233818054199,0.0013012886047363281,42,,,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_density_packing_complexity,Magpie + density + packing + complexity,hist_gradient_boosting,HistGradientBoosting,4,509,127,138,54.20718773504776,0.08040151456905242,0.05543780326843262,0.0011219978332519531,42,,,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_density_packing_complexity,Magpie + density + packing + complexity,tabpfn,TabPFN,0,508,128,138,24.67754587431364,0.4468979882728229,0.23713898658752441,0.22211670875549316,42,,,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_density_packing_complexity,Magpie + density + packing + complexity,tabpfn,TabPFN,1,509,127,138,38.60619769033738,0.29716883388761184,0.2365882396697998,0.22214555740356445,42,,,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_density_packing_complexity,Magpie + density + packing + complexity,tabpfn,TabPFN,2,509,127,138,45.76614368604677,0.5744293646770302,0.23785829544067383,0.22183561325073242,42,,,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_density_packing_complexity,Magpie + density + packing + complexity,tabpfn,TabPFN,3,509,127,138,27.490216744784803,0.5474274763919873,0.2386765480041504,0.22145652770996094,42,,,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_density_packing_complexity,Magpie + density + packing + complexity,tabpfn,TabPFN,4,509,127,138,38.92572923636145,0.1434914048757402,0.23618006706237793,0.21986699104309082,42,,,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_structure_all,Magpie + all structure,dummy_mean,Dummy mean,0,508,128,149,53.14474674327123,-0.09257359430219214,0.0035293102264404297,0.0007441043853759766,42,,,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_structure_all,Magpie + all structure,dummy_mean,Dummy mean,1,509,127,149,72.81179141887425,-8.310623261609251e-05,0.003142118453979492,0.0007157325744628906,42,,,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_structure_all,Magpie + all structure,dummy_mean,Dummy mean,2,509,127,149,83.12200287791626,-0.027080775891583198,0.002996206283569336,0.0007183551788330078,42,,,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_structure_all,Magpie + all structure,dummy_mean,Dummy mean,3,509,127,149,61.317426388547496,-0.015973675928532494,0.0030450820922851562,0.0007069110870361328,42,,,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_structure_all,Magpie + all structure,dummy_mean,Dummy mean,4,509,127,149,66.0294695504642,-0.0001963542111964589,0.0029654502868652344,0.0007140636444091797,42,,,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_structure_all,Magpie + all structure,ridge_cv,RidgeCV,0,508,128,149,48.046836904128845,0.07291147348226745,0.1187748908996582,0.0012440681457519531,42,,,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_structure_all,Magpie + all structure,ridge_cv,RidgeCV,1,509,127,149,52.44610636677168,0.44230958057258607,0.12353897094726562,0.001210927963256836,42,,,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_structure_all,Magpie + all structure,ridge_cv,RidgeCV,2,509,127,149,70.7607753818078,0.2982418939075677,0.12580275535583496,0.0012166500091552734,42,,,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_structure_all,Magpie + all structure,ridge_cv,RidgeCV,3,509,127,149,50.27884733316297,0.16993608660224213,0.12354087829589844,0.001222848892211914,42,,,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_structure_all,Magpie + all structure,ridge_cv,RidgeCV,4,509,127,149,60.986992926145675,0.06154389250064085,0.04753446578979492,0.0012054443359375,42,,,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_structure_all,Magpie + all structure,random_forest,Random forest,0,508,128,149,36.39730378782486,0.20920573419687472,0.44373059272766113,0.044156789779663086,42,,,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_structure_all,Magpie + all structure,random_forest,Random forest,1,509,127,149,37.64312707437652,0.5481866757852226,0.41825103759765625,0.0514528751373291,42,,,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_structure_all,Magpie + all structure,random_forest,Random forest,2,509,127,149,55.10688269449802,0.40969439547177444,0.426999568939209,0.042026519775390625,42,,,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_structure_all,Magpie + all structure,random_forest,Random forest,3,509,127,149,37.11076365202229,0.2413229222206671,0.4338870048522949,0.038980722427368164,42,,,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_structure_all,Magpie + all structure,random_forest,Random forest,4,509,127,149,43.71427168782483,0.09833932908996823,0.4404928684234619,0.03822588920593262,42,,,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_structure_all,Magpie + all structure,extra_trees,Extra trees,0,508,128,149,31.068174703563514,0.41248491380542196,0.22811651229858398,0.05214738845825195,42,,,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_structure_all,Magpie + all structure,extra_trees,Extra trees,1,509,127,149,40.111114774212794,0.32589105013447317,0.23557209968566895,0.03915667533874512,42,,,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_structure_all,Magpie + all structure,extra_trees,Extra trees,2,509,127,149,53.937354215743845,0.34928015513068134,0.21659588813781738,0.0400238037109375,42,,,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_structure_all,Magpie + all structure,extra_trees,Extra trees,3,509,127,149,35.680993478831155,0.01928103073244747,0.2293407917022705,0.0412294864654541,42,,,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_structure_all,Magpie + all structure,extra_trees,Extra trees,4,509,127,149,41.91972824524595,0.14198468337418646,0.23638629913330078,0.04941272735595703,42,,,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_structure_all,Magpie + all structure,hist_gradient_boosting,HistGradientBoosting,0,508,128,149,36.400363220953636,0.2453039697139643,0.16959667205810547,0.002393960952758789,42,,,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_structure_all,Magpie + all structure,hist_gradient_boosting,HistGradientBoosting,1,509,127,149,43.36086337448908,0.43379324501898975,0.13285160064697266,0.0017514228820800781,42,,,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_structure_all,Magpie + all structure,hist_gradient_boosting,HistGradientBoosting,2,509,127,149,59.281252432438905,0.35220373088439205,0.10099244117736816,0.001889944076538086,42,,,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_structure_all,Magpie + all structure,hist_gradient_boosting,HistGradientBoosting,3,509,127,149,41.19739780851798,0.33155748609602254,0.07416129112243652,0.0013649463653564453,42,,,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_structure_all,Magpie + all structure,hist_gradient_boosting,HistGradientBoosting,4,509,127,149,53.68633310637837,0.08191711903238708,0.056893348693847656,0.0012445449829101562,42,,,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_structure_all,Magpie + all structure,tabpfn,TabPFN,0,508,128,149,24.461373673241795,0.4481351161919086,0.24287986755371094,0.2312016487121582,42,,,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_structure_all,Magpie + all structure,tabpfn,TabPFN,1,509,127,149,37.31738271392804,0.33784136066758297,0.2501485347747803,0.23066926002502441,42,,,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_structure_all,Magpie + all structure,tabpfn,TabPFN,2,509,127,149,44.73624717440619,0.5615303937034435,0.24227452278137207,0.2294614315032959,42,,,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_structure_all,Magpie + all structure,tabpfn,TabPFN,3,509,127,149,26.419321810983114,0.5650927907164024,0.24041175842285156,0.22903800010681152,42,,,,,,
ok,matbench_jdft2d,exfoliation_en,meV/atom,structure,structure,magpie_structure_all,Magpie + all structure,tabpfn,TabPFN,4,509,127,149,39.04528481684905,0.13640126498464233,0.2414717674255371,0.44715356826782227,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,composition_from_structure,magpie,Magpie composition,dummy_mean,Dummy mean,0,1012,253,132,337.1003191459398,-0.007690554304040642,0.004532575607299805,0.0007112026214599609,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,composition_from_structure,magpie,Magpie composition,dummy_mean,Dummy mean,1,1012,253,132,299.1208996532002,-0.00041761792444328094,0.003919839859008789,0.0006814002990722656,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,composition_from_structure,magpie,Magpie composition,dummy_mean,Dummy mean,2,1012,253,132,348.2576371781606,-1.8518893529773095e-07,0.0038738250732421875,0.0006864070892333984,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,composition_from_structure,magpie,Magpie composition,dummy_mean,Dummy mean,3,1012,253,132,325.2401539684387,-0.0060223336043407905,0.0038251876831054688,0.0006842613220214844,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,composition_from_structure,magpie,Magpie composition,dummy_mean,Dummy mean,4,1012,253,132,310.19212125530026,-2.7505688391382677e-06,0.0038843154907226562,0.0006577968597412109,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,composition_from_structure,magpie,Magpie composition,ridge_cv,RidgeCV,0,1012,253,132,167.8527685352348,0.7367945054995257,0.017988920211791992,0.001153707504272461,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,composition_from_structure,magpie,Magpie composition,ridge_cv,RidgeCV,1,1012,253,132,146.7232445512997,0.7671323864708022,0.019397497177124023,0.0011780261993408203,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,composition_from_structure,magpie,Magpie composition,ridge_cv,RidgeCV,2,1012,253,132,150.4442613796779,0.776156186236282,0.019414901733398438,0.0011756420135498047,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,composition_from_structure,magpie,Magpie composition,ridge_cv,RidgeCV,3,1012,253,132,152.73659415424075,0.682083113029277,0.019366025924682617,0.0011854171752929688,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,composition_from_structure,magpie,Magpie composition,ridge_cv,RidgeCV,4,1012,253,132,158.71909652551054,0.6769764857243497,0.019468069076538086,0.0011758804321289062,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,composition_from_structure,magpie,Magpie composition,random_forest,Random forest,0,1012,253,132,80.58238397072152,0.9008999971936431,0.47652363777160645,0.05032610893249512,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,composition_from_structure,magpie,Magpie composition,random_forest,Random forest,1,1012,253,132,69.91880895938594,0.874547982285977,0.5264220237731934,0.040575504302978516,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,composition_from_structure,magpie,Magpie composition,random_forest,Random forest,2,1012,253,132,58.62090648542302,0.9469395833240116,0.5016958713531494,0.051915645599365234,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,composition_from_structure,magpie,Magpie composition,random_forest,Random forest,3,1012,253,132,56.520765523110335,0.9376416004055578,0.5025060176849365,0.05298280715942383,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,composition_from_structure,magpie,Magpie composition,random_forest,Random forest,4,1012,253,132,61.53952573576109,0.9158499688670799,0.4807143211364746,0.05162310600280762,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,composition_from_structure,magpie,Magpie composition,extra_trees,Extra trees,0,1012,253,132,60.53132697107314,0.9280746693098707,0.24667906761169434,0.042385101318359375,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,composition_from_structure,magpie,Magpie composition,extra_trees,Extra trees,1,1012,253,132,51.58130888043832,0.9223531099915915,0.2733120918273926,0.05230879783630371,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,composition_from_structure,magpie,Magpie composition,extra_trees,Extra trees,2,1012,253,132,50.189168713047756,0.9618324377465742,0.2909579277038574,0.04948735237121582,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,composition_from_structure,magpie,Magpie composition,extra_trees,Extra trees,3,1012,253,132,42.68473732745246,0.9662847239388448,0.2625999450683594,0.05032038688659668,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,composition_from_structure,magpie,Magpie composition,extra_trees,Extra trees,4,1012,253,132,51.790320899764446,0.9365201650377232,0.25943660736083984,0.04083609580993652,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,composition_from_structure,magpie,Magpie composition,hist_gradient_boosting,HistGradientBoosting,0,1012,253,132,80.80051676795597,0.9103636220614689,0.5430397987365723,0.0035181045532226562,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,composition_from_structure,magpie,Magpie composition,hist_gradient_boosting,HistGradientBoosting,1,1012,253,132,63.76205103824796,0.9024930684602392,0.6017663478851318,0.0041201114654541016,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,composition_from_structure,magpie,Magpie composition,hist_gradient_boosting,HistGradientBoosting,2,1012,253,132,76.54591727452244,0.8901478328727207,0.17953944206237793,0.0016422271728515625,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,composition_from_structure,magpie,Magpie composition,hist_gradient_boosting,HistGradientBoosting,3,1012,253,132,61.35134714575038,0.9283879475584546,0.4131138324737549,0.003019094467163086,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,composition_from_structure,magpie,Magpie composition,hist_gradient_boosting,HistGradientBoosting,4,1012,253,132,55.52894276763657,0.9393712884727472,0.4075760841369629,0.002889394760131836,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,composition_from_structure,magpie,Magpie composition,tabpfn,TabPFN,0,1012,253,132,39.55812041157708,0.9655958762195309,0.24459004402160645,0.5705094337463379,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,composition_from_structure,magpie,Magpie composition,tabpfn,TabPFN,1,1012,253,132,35.52347446050132,0.9700721845686976,0.24392080307006836,0.5578656196594238,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,composition_from_structure,magpie,Magpie composition,tabpfn,TabPFN,2,1012,253,132,36.67617257551204,0.9816690644271068,0.24335646629333496,0.5563743114471436,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,composition_from_structure,magpie,Magpie composition,tabpfn,TabPFN,3,1012,253,132,35.99007823735018,0.9681714584130262,0.24066948890686035,0.5495700836181641,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,composition_from_structure,magpie,Magpie composition,tabpfn,TabPFN,4,1012,253,132,36.517925430169,0.9560124840991259,0.24171137809753418,0.5584688186645508,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density,Magpie + density,dummy_mean,Dummy mean,0,1012,253,135,337.1003191459398,-0.007690554304040642,0.004799365997314453,0.0007355213165283203,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density,Magpie + density,dummy_mean,Dummy mean,1,1012,253,135,299.1208996532002,-0.00041761792444328094,0.004046201705932617,0.0007066726684570312,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density,Magpie + density,dummy_mean,Dummy mean,2,1012,253,135,348.2576371781606,-1.8518893529773095e-07,0.0039463043212890625,0.0006933212280273438,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density,Magpie + density,dummy_mean,Dummy mean,3,1012,253,135,325.2401539684387,-0.0060223336043407905,0.003909587860107422,0.0006887912750244141,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density,Magpie + density,dummy_mean,Dummy mean,4,1012,253,135,310.19212125530026,-2.7505688391382677e-06,0.003945827484130859,0.0006835460662841797,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density,Magpie + density,ridge_cv,RidgeCV,0,1012,253,135,163.5071562504022,0.7421507395229946,0.12837934494018555,0.0012743473052978516,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density,Magpie + density,ridge_cv,RidgeCV,1,1012,253,135,144.69142038324526,0.7758049480440986,0.12005281448364258,0.0012290477752685547,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density,Magpie + density,ridge_cv,RidgeCV,2,1012,253,135,148.96770931580943,0.7826891119558828,0.12841010093688965,0.0011837482452392578,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density,Magpie + density,ridge_cv,RidgeCV,3,1012,253,135,150.91588301599,0.700472926181444,0.11434364318847656,0.0011897087097167969,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density,Magpie + density,ridge_cv,RidgeCV,4,1012,253,135,160.37574656542364,0.6700304897896281,0.11961483955383301,0.0011734962463378906,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density,Magpie + density,random_forest,Random forest,0,1012,253,135,82.05272104842145,0.9005316522369082,0.4973926544189453,0.052652597427368164,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density,Magpie + density,random_forest,Random forest,1,1012,253,135,70.62893976397055,0.8685198454729869,0.5472819805145264,0.04973578453063965,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density,Magpie + density,random_forest,Random forest,2,1012,253,135,60.35495545798687,0.9403664952430247,0.5059189796447754,0.05069613456726074,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density,Magpie + density,random_forest,Random forest,3,1012,253,135,57.61814792413854,0.9349613967903285,0.5167810916900635,0.049749135971069336,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density,Magpie + density,random_forest,Random forest,4,1012,253,135,62.70314660271052,0.9146458120952947,0.4995443820953369,0.044870853424072266,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density,Magpie + density,extra_trees,Extra trees,0,1012,253,135,59.61083358710376,0.9276638926586179,0.2820241451263428,0.2652876377105713,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density,Magpie + density,extra_trees,Extra trees,1,1012,253,135,51.29151980880682,0.9198451209401843,0.27971363067626953,0.05249929428100586,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density,Magpie + density,extra_trees,Extra trees,2,1012,253,135,48.99886184531377,0.9634491519892472,0.29508018493652344,0.050728797912597656,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density,Magpie + density,extra_trees,Extra trees,3,1012,253,135,41.7801616053509,0.968147094421174,0.2932722568511963,0.05273318290710449,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density,Magpie + density,extra_trees,Extra trees,4,1012,253,135,50.856889504046364,0.9377704199727311,0.28433895111083984,0.04169058799743652,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density,Magpie + density,hist_gradient_boosting,HistGradientBoosting,0,1012,253,135,92.97651524919098,0.8843464300035324,0.37564945220947266,0.002998828887939453,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density,Magpie + density,hist_gradient_boosting,HistGradientBoosting,1,1012,253,135,63.59057191868303,0.9019777506939509,0.6293878555297852,0.004019737243652344,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density,Magpie + density,hist_gradient_boosting,HistGradientBoosting,2,1012,253,135,74.36698148482486,0.8913117949897791,0.1890702247619629,0.0017294883728027344,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density,Magpie + density,hist_gradient_boosting,HistGradientBoosting,3,1012,253,135,59.72866088132656,0.9326674597061895,0.45038723945617676,0.003155231475830078,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density,Magpie + density,hist_gradient_boosting,HistGradientBoosting,4,1012,253,135,55.14159690672757,0.9385272981300135,0.4489259719848633,0.003167390823364258,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density,Magpie + density,tabpfn,TabPFN,0,1012,253,135,35.474469378429305,0.9684526620494368,0.24526333808898926,0.5719287395477295,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density,Magpie + density,tabpfn,TabPFN,1,1012,253,135,30.65306463497428,0.9739260630181852,0.24957895278930664,0.5735702514648438,42,,,,,,
